Rk,Player,Pos,Tm,Cap Hit,year
,Quincy Enunwa,WR,NYJ,"$525,000",2016
,Sheldon Price,CB,BAL,"$525,000",2016
,Jamison Crowder,WR,WAS,"$525,000",2016
,Quinton Dunbar,WR,WAS,"$525,000",2016
,Deshazor Everett,CB,WAS,"$525,000",2016
,Tre McBride,WR,TEN,"$525,000",2016
,Nick O'Leary,TE,BUF,"$525,000",2016
,Arie Kouandjio,OG,WAS,"$525,000",2016
,Joe Thomas,LB,GNB,"$525,000",2016
,Jonathan Anderson,LB,CHI,"$525,000",2016
,Bryce Callahan,CB,CHI,"$525,000",2016
,Dashaun Phillips,CB,WAS,"$525,000",2016
,Kapri Bibbs,RB,DEN,"$525,000",2016
,Nick Marshall,CB,NYJ,"$525,000",2016
,Rashad Ross,WR,WAS,"$525,000",2016
,Carl Bradford,OLB,2TM,"$525,000",2016
,Leon Orr,DT,MIA,"$525,000",2016
,Blake Bell,TE,SFO,"$525,000",2016
,Brandon Scherff,OT,WAS,"$525,000",2016
,Jacoby Glenn,DB,CHI,"$525,000",2016
,Trenton Brown,OT,SFO,"$525,000",2016
,Harold Jones-Quartey,DB,CHI,"$525,000",2016
,Patrick Murray,K,CLE,"$525,000",2016
,Ed Reynolds,FS,CLE,"$525,000",2016
,Mike Davis,RB,SFO,"$525,000",2016
,David Irving,DE,DAL,"$525,000",2016
,Charley Hughlett,LS,CLE,"$525,000",2016
,Patrick Scales,LS,CHI,"$525,000",2016
,C.B. Bryant,FS,ARI,"$525,000",2016
,Anthony Steen,OG,MIA,"$525,000",2016
,Jamie Meder,DT,CLE,"$525,000",2016
,Mark Nzeocha,OLB,DAL,"$525,000",2016
,Isaiah Burse,WR,SDG,"$525,000",2016
,Akeem Hunt,RB,HOU,"$525,000",2016
,Rod Smith,RB,DAL,"$525,000",2016
,Donald Hawkins,G,CAR,"$525,000",2016
,Deon Simon,NT,NYJ,"$525,000",2016
,Geoff Swaim,TE,DAL,"$525,000",2016
,Lucky Whitehead,WR,DAL,"$525,000",2016
,Anthony Johnson,DT,2TM,"$525,000",2016
,Geremy Davis,WR,SDG,"$525,000",2016
,Bradley Pinion,P,SFO,"$525,000",2016
,Josh Walker,G,HOU,"$525,000",2016
,Mike Purcell,DT,SFO,"$525,000",2016
,Ricardo Allen,CB,ATL,"$525,000",2016
,Damien Wilson,ILB,DAL,"$525,000",2016
,Ryan Russell,DE,TAM,"$525,000",2016
,Andrew Franks,K,MIA,"$525,000",2016
,Delvin Breaux,CB,NOR,"$525,000",2016
,Mike Hull,LB,MIA,"$525,000",2016
,Brian Peters,LB,HOU,"$525,000",2016
,Brandon Coleman,WR,NOR,"$525,000",2016
,Jeremiah Poutasi,OT,JAX,"$525,000",2016
,Tyeler Davison,DT,NOR,"$525,000",2016
,Obum Gwacham,DE,NOR,"$525,000",2016
1548.0,Jalen Collins,CB,ATL,"$521,315",2016
1549.0,Tajae Sharpe,WR,TEN,"$518,721",2016
1550.0,DeAndre Washington,RB,OAK,"$517,298",2016
1551.0,Steve Williams,CB,2TM,"$516,178",2016
,Dominique Jones,TE,MIA,"$516,178",2016
1553.0,Josh Evans,FS,WAS,"$516,176",2016
1554.0,Matt Judon,DE,BAL,"$513,934",2016
1555.0,Jordan Howard,RB,CHI,"$512,005",2016
1556.0,Jordan Payton,WR,CLE,"$511,000",2016
1557.0,Joe Haeg,OT,IND,"$510,602",2016
1558.0,Jonathan Williams,RB,BUF,"$510,228",2016
1559.0,LeShaun Sims,CB,TEN,"$509,546",2016
1560.0,K.J. Dillon,S,HOU,"$508,734",2016
1561.0,Trevor Davis,WR,GNB,"$506,794",2016
1562.0,D.J. Reader,DT,HOU,"$503,845",2016
1563.0,Spencer Drango,OG,CLE,"$501,912",2016
1564.0,Tyreek Hill,WR,KAN,"$497,500",2016
1565.0,Rashard Higgins,WR,CLE,"$496,096",2016
,Jatavis Brown,OLB,SDG,"$496,096",2016
1567.0,Korey Toomer,ILB,SDG,"$494,117",2016
1568.0,Michael Ola,T,BUF,"$494,116",2016
1569.0,Antone Smith,RB,TAM,"$491,176",2016
1570.0,Andy Janovich,FB,DEN,"$491,077",2016
1571.0,D.J. White,CB,KAN,"$489,253",2016
1572.0,Drew Kaser,P,SDG,"$488,456",2016
1573.0,DeAndre Houston-Carson,FS,CHI,"$485,235",2016
1574.0,Jakeem Grant,WR,MIA,"$485,095",2016
1575.0,Sebastian Tretola,OG,TEN,"$483,185",2016
1576.0,Cory James,OLB,OAK,"$483,119",2016
1577.0,Derek Watt,FB,SDG,"$482,420",2016
1578.0,Cody Core,WR,CIN,"$481,983",2016
1579.0,Kyle Murphy,OT,GNB,"$481,535",2016
1580.0,Dadi Nicolas,DE,KAN,"$480,803",2016
1581.0,Jordan Lucas,SS,MIA,"$479,990",2016
1582.0,Randall Telfer,TE,CLE,"$479,384",2016
1583.0,Demetri Goodson,CB,GNB,"$478,543",2016
1584.0,Maurice Canady,CB,BAL,"$475,089",2016
,Will Parks,S,DEN,"$475,089",2016
,Kevon Seymour,CB,BUF,"$475,089",2016
1587.0,Seantrel Henderson,OT,BUF,"$471,543",2016
1588.0,Riley Dixon,P,DEN,"$470,002",2016
1589.0,Chris Reed,G,JAX,"$470,000",2016
1590.0,Vadal Alexander,OG,OAK,"$469,211",2016
1591.0,Clayton Fejedelem,FS,CIN,"$465,887",2016
1592.0,Tyler Matakevich,ILB,PIT,"$465,762",2016
1593.0,Austin Blythe,C,IND,"$465,497",2016
1594.0,Randy Gregory,DE,DAL,"$465,252",2016
1595.0,Cody Parkey,K,CLE,"$463,235",2016
,Shayne Skov,ILB,SFO,"$463,235",2016
1597.0,Freddie Martino,WR,TAM,"$463,230",2016
1598.0,Mike Pennel,DT,GNB,"$459,716",2016
1599.0,Brittan Golden,WR,ARI,"$458,823",2016
,Jordan Tripp,OLB,2TM,"$458,823",2016
,Brandon Dunn,DT,HOU,"$458,823",2016
,Aaron Lynch,DE,SFO,"$458,823",2016
1603.0,Kerwynn Williams,RB,ARI,"$458,822",2016
1604.0,Damiere Byrd,WR,CAR,"$458,000",2016
1605.0,Jeremy Cash,LB,CAR,"$456,666",2016
1606.0,Scooby Wright,ILB,ARI,"$456,175",2016
1607.0,Justin March-Lillard,LB,KAN,"$453,333",2016
,Josh Ferguson,RB,IND,"$453,333",2016
1609.0,Tracy Howard,DB,CLE,"$453,000",2016
1610.0,Eli Rogers,WR,PIT,"$451,666",2016
1611.0,Mike Jordan,DB,LAR,"$450,000",2016
,Matt Wile,K,2TM,"$450,000",2016
,Trovon Reed,CB,SDG,"$450,000",2016
,Taylor Decker,OT,DET,"$450,000",2016
,Josh Doctson,WR,WAS,"$450,000",2016
,Carson Wentz,QB,PHI,"$450,000",2016
,Gabe Martin,LB,ARI,"$450,000",2016
,Ezekiel Elliott,RB,DAL,"$450,000",2016
,Sheldon Rankins,DT,NOR,"$450,000",2016
,Eli Apple,CB,NYG,"$450,000",2016
,Jordan Jenkins,OLB,NYJ,"$450,000",2016
,Kevin Byard,S,TEN,"$450,000",2016
,Robert Nkemdiche,DT,ARI,"$450,000",2016
,Brandon Williams,CB,ARI,"$450,000",2016
,Rees Odhiambo,OG,SEA,"$450,000",2016
,C.J. Prosise,RB,SEA,"$450,000",2016
,Darryl Roberts,CB,NYJ,"$450,000",2016
,Jarran Reed,DT,SEA,"$450,000",2016
,Nick Vannett,TE,SEA,"$450,000",2016
,Garrison Smith,DT,SEA,"$450,000",2016
,Mackensie Alexander,CB,MIN,"$450,000",2016
,Brett Jones,C,NYG,"$450,000",2016
,Tyrone Holmes,OLB,CLE,"$450,000",2016
,Jacoby Brissett,QB,NWE,"$450,000",2016
,Cyrus Jones,CB,NWE,"$450,000",2016
,Joe Thuney,OG,NWE,"$450,000",2016
,Bryan Witzmann,T,KAN,"$450,000",2016
,Mykkele Thompson,S,NYG,"$450,000",2016
,Vincent Valentine,DT,NWE,"$450,000",2016
,Kamu Grugier-Hill,OLB,PHI,"$450,000",2016
,Robert Thomas,NT,NYG,"$450,000",2016
,Richard Ash,DT,2TM,"$450,000",2016
,Robby Anderson,WR,NYJ,"$450,000",2016
,Graham Glasgow,OG,DET,"$450,000",2016
,Braedon Bowman,TE,NYJ,"$450,000",2016
,A'Shawn Robinson,DT,DET,"$450,000",2016
,Julian Howsare,FB,NYJ,"$450,000",2016
,Jalin Marshall,WR,NYJ,"$450,000",2016
,Troymaine Pope,RB,2TM,"$450,000",2016
,Su'a Cravens,OLB,WAS,"$450,000",2016
,Lawrence Thomas,DE,NYJ,"$450,000",2016
,Kendall Fuller,CB,WAS,"$450,000",2016
,Kameron Canaday,LS,ARI,"$450,000",2016
,Lamar Louis,LB,ARI,"$450,000",2016
,Trevone Boykin,QB,SEA,"$450,000",2016
,DeAndre Elliott,CB,SEA,"$450,000",2016
,George Fant,T,SEA,"$450,000",2016
,Nolan Frese,LS,SEA,"$450,000",2016
,Tanner McEvoy,WR,SEA,"$450,000",2016
,Tyvis Powell,FS,SEA,"$450,000",2016
,Josh Johnson,DB,JAX,"$450,000",2016
,Isaac Seumalo,OG,PHI,"$450,000",2016
,Tani Tupou,DT,SEA,"$450,000",2016
,Nic Grigsby,LB,LAR,"$450,000",2016
,Cory Littleton,LB,LAR,"$450,000",2016
,Erik Swoope,TE,IND,"$450,000",2016
,Maliek Collins,DT,DAL,"$450,000",2016
,Pace Murphy,OL,LAR,"$450,000",2016
,Vonn Bell,SS,NOR,"$450,000",2016
,Michael Pierce,DT,BAL,"$450,000",2016
,Sterling Shepard,WR,NYG,"$450,000",2016
,Paul Lasike,FB,CHI,"$450,000",2016
,Darian Thompson,FS,NYG,"$450,000",2016
,Cre'von LeBlanc,DB,CHI,"$450,000",2016
,Roberto Aguayo,K,TAM,"$450,000",2016
,B.J. Finney,C,PIT,"$450,000",2016
,Noah Spence,DE,TAM,"$450,000",2016
,Juston Burris,CB,NYJ,"$450,000",2016
,Jarrod Wilson,S,JAX,"$450,000",2016
,Lac Edwards,P,NYJ,"$450,000",2016
,Zaire Anderson,LB,DEN,"$450,000",2016
,Charone Peake,WR,NYJ,"$450,000",2016
,Kyle Peko,DT,DEN,"$450,000",2016
,Brandon Shell,OT,NYJ,"$450,000",2016
,D.J. Foster,RB,NWE,"$450,000",2016
,Jonathan Jones,DB,NWE,"$450,000",2016
,Bryson Albright,LB,BUF,"$450,000",2016
,Glenn Gronkowski,FB,BUF,"$450,000",2016
,Aaron Wallace,OLB,TEN,"$450,000",2016
,Dominique Alexander,LB,CLE,"$450,000",2016
,Ronald Blair,DE,SFO,"$450,000",2016
,Briean Boddy-Calhoun,DB,CLE,"$450,000",2016
,Aaron Burbridge,WR,SFO,"$450,000",2016
,Rashard Robinson,CB,SFO,"$450,000",2016
,Joshua Perkins,TE,ATL,"$450,000",2016
,Trevor Roach,LB,CIN,"$450,000",2016
,John Theus,OT,SFO,"$450,000",2016
,Brian Poole,S,ATL,"$450,000",2016
,Evan Boehm,C,ARI,"$450,000",2016
,Kenneth Farrow,RB,SDG,"$450,000",2016
,Marqui Christian,SS,LAR,"$450,000",2016
,Dexter McCoil,S,SDG,"$450,000",2016
,Spencer Pulley,C,SDG,"$450,000",2016
,Cole Toner,OT,ARI,"$450,000",2016
,Alex Erickson,WR,CIN,"$450,000",2016
,Alex Collins,RB,SEA,"$450,000",2016
,Adairius Barnes,CB,DET,"$450,000",2016
,DeShawn Williams,DT,CIN,"$450,000",2016
,Joey Hunt,C,SEA,"$450,000",2016
,Cole Wick,TE,DET,"$450,000",2016
,Quinton Jefferson,DT,SEA,"$450,000",2016
,Antonio Hamilton,CB,OAK,"$450,000",2016
,Johnny Holton,WR,OAK,"$450,000",2016
,Kentrell Brothers,ILB,MIN,"$450,000",2016
,Darius Latham,DT,OAK,"$450,000",2016
,Jayron Kearse,SS,MIN,"$450,000",2016
,Jalen Richard,RB,OAK,"$450,000",2016
,David Morgan,TE,MIN,"$450,000",2016
,Robert Kelley,RB,WAS,"$450,000",2016
,Stephen Weatherly,OLB,MIN,"$450,000",2016
,Anthony Lanier,DE,WAS,"$450,000",2016
,Pharoh Cooper,WR,LAR,"$450,000",2016
,Stephen Anderson,TE,HOU,"$450,000",2016
,Josh Forrest,ILB,LAR,"$450,000",2016
,Joel Heath,DE,HOU,"$450,000",2016
,Temarrick Hemingway,TE,LAR,"$450,000",2016
,Brennan Scarlett,LB,HOU,"$450,000",2016
,Tyler Higbee,TE,LAR,"$450,000",2016
,Ross Travis,TE,KAN,"$450,000",2016
,Matthias Farley,DB,IND,"$450,000",2016
,Edwin Jackson,LB,IND,"$450,000",2016
,Curt Maggitt,LB,IND,"$450,000",2016
,Kerry Hyder,DT,DET,"$450,000",2016
,Chester Rogers,WR,IND,"$450,000",2016
,Jared Norris,LB,CAR,"$450,000",2016
,Dillon Gordon,G,PHI,"$450,000",2016
,Bryce Treggs,WR,PHI,"$450,000",2016
,Destiny Vaeao,DT,PHI,"$450,000",2016
,Kentrell Brice,S,GNB,"$450,000",2016
,Thomas Duarte,WR,MIA,"$450,000",2016
,Malcolm Brown,RB,LAR,"$450,000",2016
,Marwin Evans,S,GNB,"$450,000",2016
,Josh Hawkins,CB,GNB,"$450,000",2016
,Ken Crawley,DB,NOR,"$450,000",2016
,De'Vante Harris,DB,NOR,"$450,000",2016
,Erik Harris,DB,NOR,"$450,000",2016
,Tommylee Lewis,WR,NOR,"$450,000",2016
,Michael Thomas,WR,NOR,"$450,000",2016
,Landon Turner,OL,NOR,"$450,000",2016
,Roger Lewis,WR,NYG,"$450,000",2016
,Romeo Okwara,DE,NYG,"$450,000",2016
,DaVonte Lambert,DT,TAM,"$450,000",2016
,Channing Ward,DE,TAM,"$450,000",2016
,Leonard Wester,T,TAM,"$450,000",2016
,Wil Lutz,K,NOR,"$450,000",2016
,James Cowser,LB,OAK,"$450,000",2016
,A.J. Derby,TE,2TM,"$450,000",2016
,Joe Dahl,OG,DET,"$450,000",2016
,Miles Killebrew,SS,DET,"$450,000",2016
,Peyton Barber,RB,TAM,"$450,000",2016
,Dwayne Washington,RB,DET,"$450,000",2016
,Antwione Williams,OLB,DET,"$450,000",2016
,Anthony Zettel,DE,DET,"$450,000",2016
,Jordan Taylor,WR,DEN,"$450,000",2016
,Andrew Adams,S,NYG,"$450,000",2016
,Jalen Mills,CB,PHI,"$450,000",2016
,Wendell Smallwood,RB,PHI,"$450,000",2016
,Halapoulivaati Vaitai,OT,PHI,"$450,000",2016
,Anthony Brown,CB,DAL,"$450,000",2016
,Kavon Frazier,FS,DAL,"$450,000",2016
,Dak Prescott,QB,DAL,"$450,000",2016
,Daniel Lasco,RB,NOR,"$450,000",2016
,David Onyemata,DT,NOR,"$450,000",2016
,Jerell Adams,TE,NYG,"$450,000",2016
,B.J. Goodson,OLB,NYG,"$450,000",2016
,Paul Perkins,RB,NYG,"$450,000",2016
,Ted Karras,OG,NWE,"$450,000",2016
,Malcolm Mitchell,WR,NWE,"$450,000",2016
,Elandon Roberts,ILB,NWE,"$450,000",2016
,Caleb Benenoch,OT,TAM,"$450,000",2016
,Ryan Smith,CB,TAM,"$450,000",2016
,Christian Ringo,DE,GNB,"$450,000",2016
,Kevin Hogan,QB,CLE,"$450,000",2016
,Frankie Williams,CB,IND,"$450,000",2016
,Martrell Spaight,OLB,WAS,"$450,000",2016
,C.J. Smith,CB,PHI,"$450,000",2016
,Dan Vitale,FB,CLE,"$450,000",2016
,Patrick Onwuasor,LB,BAL,"$450,000",2016
,Jake Lampman,WR,NOR,"$450,000",2016
,Ben Koyack,TE,JAX,"$450,000",2016
,De'Vante Bausby,DB,CHI,"$450,000",2016
,Michael Palardy,K,CAR,"$450,000",2016
,Sharrod Neasman,S,ATL,"$450,000",2016
,Casey Kreiter,LS,DEN,"$450,000",2016
,Maurice Harris,WR,WAS,"$450,000",2016
,Chris Landrum,LB,SDG,"$450,000",2016
,Austin Reiter,C,CLE,"$450,000",2016
,Cornelius Edison,OL,CHI,"$450,000",2016
,Vernon Hargreaves,CB,TAM,"$450,000",2016
,Geronimo Allison,WR,GNB,"$450,000",2016
,Mack Brown,RB,WAS,"$450,000",2016
,Vince Mayle,WR,DAL,"$450,000",2016
,John Wetzel,T,ARI,"$450,000",2016
,Julius Warmsley,DE,MIA,"$450,000",2016
,Matt Lengel,TE,NWE,"$450,000",2016
,Terrance Smith,LB,KAN,"$450,000",2016
,C.J. Goodwin,WR,ATL,"$450,000",2016
,Chris Manhertz,TE,2TM,"$450,000",2016
,Eric Tomlinson,TE,NYJ,"$450,000",2016
,Tyler Larsen,C,CAR,"$450,000",2016
,Lafayette Pitts,CB,MIA,"$450,000",2016
,Joe Kerridge,FB,GNB,"$450,000",2016
,Jordan Dangerfield,FS,PIT,"$450,000",2016
,Jamar Taylor,CB,CLE,"$450,000",2016
,Xavier Grimble,TE,PIT,"$450,000",2016
,Ben Gottschalk,C,TAM,"$450,000",2016
,Corey Moore,S,HOU,"$450,000",2016
,Mike Thomas,WR,LAR,"$450,000",2016
,Rashod Hill,T,2TM,"$450,000",2016
,Trey Hopkins,G,CIN,"$450,000",2016
,Deon King,LB,2TM,"$450,000",2016
,Darron Lee,OLB,NYJ,"$450,000",2016
,Blake Countess,CB,LAR,"$450,000",2016
,DeForest Buckner,DE,SFO,"$450,000",2016
,Joshua Garnett,OG,SFO,"$450,000",2016
,Jake Brendel,C,MIA,"$450,000",2016
,Germain Ifedi,OT,SEA,"$450,000",2016
,Rick Lovato,LS,2TM,"$450,000",2016
,Laquon Treadwell,WR,MIN,"$450,000",2016
,Christopher Milton,CB,IND,"$450,000",2016
,Jared Goff,QB,LAR,"$450,000",2016
,Cobi Hamilton,WR,PIT,"$450,000",2016
,Shane McDermott,C,NYG,"$450,000",2016
,Paul Turner,WR,PHI,"$450,000",2016
1835.0,Vinston Painter,OT,WAS,"$432,348",2016
,Emmett Cleary,T,DAL,"$432,348",2016
,Cam Johnson,DE,CLE,"$432,348",2016
,Je'Ron Hamm,TE,SFO,"$432,348",2016
,John Timu,ILB,CHI,"$432,348",2016
1840.0,Darren Waller,WR,BAL,"$429,245",2016
1841.0,Deontae Skinner,LB,NYG,"$423,529",2016
1842.0,Jeremy Butler,WR,SDG,"$401,470",2016
,Cameron Lynch,LB,TAM,"$401,470",2016
1844.0,Daniel Brown,WR,2TM,"$401,466",2016
1845.0,Matthew Ioannidis,DT,WAS,"$397,058",2016
1846.0,Alan Cross,TE,TAM,"$397,050",2016
,Raheem Mostert,RB,2TM,"$397,050",2016
,Brian Price,DT,GNB,"$397,050",2016
,Curtis Riley,CB,TEN,"$397,050",2016
1850.0,Ulrick John,OT,ARI,"$370,588",2016
1851.0,Willie Beavers,OT,MIN,"$370,580",2016
,Michael Hunter,CB,NYG,"$370,580",2016
,Denver Kirkland,G,OAK,"$370,580",2016
,Ben Braunecker,TE,CHI,"$370,580",2016
,Jeremy Vujnovich,T,IND,"$370,580",2016
1856.0,Lonnie Ballentine,FS,HOU,"$359,474",2016
1857.0,Zach Vigil,ILB,2TM,"$351,333",2016
1858.0,Josh Wells,T,JAX,"$349,000",2016
1859.0,Hakeem Valles,TE,ARI,"$344,117",2016
1860.0,Trevor Bates,LB,IND,"$344,110",2016
,Zack Sanchez,CB,CAR,"$344,110",2016
,Gerald Christian,TE,BUF,"$344,110",2016
,Connor Hamlett,TE,CLE,"$344,110",2016
,Ryan O'Malley,TE,OAK,"$344,110",2016
,Al-Hajj Shabazz,CB,2TM,"$344,110",2016
,Woodrow Hamilton,DL,NWE,"$344,110",2016
,Trevor Williams,CB,SDG,"$344,110",2016
,Russell Hansbrough,RB,TAM,"$344,110",2016
,Matt Feiler,T,PIT,"$344,110",2016
1870.0,Makinton Dorleant,CB,GNB,"$333,000",2016
1871.0,JaCorey Shepherd,CB,SFO,"$317,640",2016
1872.0,Thomas Gafford,LB,DEN,"$312,352",2016
1873.0,Don Jackson,RB,GNB,"$291,170",2016
1874.0,Ryan Wendell,C,CAR,"$260,294",2016
1875.0,Nick Boyle,TE,BAL,"$247,960",2016
1876.0,Major Wright,DB,TAM,"$223,529",2016
1877.0,Vinnie Sunseri,SS,SFO,"$211,764",2016
,Lou Young,CB,CAR,"$211,764",2016
,Jordan Gay,P,BUF,"$211,764",2016
,David Fales,QB,CHI,"$211,764",2016
,Terrance Mitchell,CB,KAN,"$211,764",2016
1882.0,Blidi Wreh-Wilson,CB,ATL,"$198,529",2016
1883.0,David Yankey,OG,CAR,"$185,292",2016
1884.0,Ayodeji Olatoye,DB,ATL,"$185,284",2016
1885.0,Jeron Johnson,DB,SEA,"$178,823",2016
1886.0,Deandre Coleman,DT,BUF,"$176,470",2016
,T.J. Barnes,DT,KAN,"$176,470",2016
,T.J. Jones,WR,DET,"$176,470",2016
1889.0,Ben Jacobs,LB,CAR,"$158,824",2016
1890.0,Khiry Robinson,RB,NYJ,"$158,823",2016
1891.0,George Farmer,RB,SEA,"$158,820",2016
,Javien Elliott,CB,TAM,"$158,820",2016
,Alex Ellis,TE,JAX,"$158,820",2016
,Tyler Ott,LS,2TM,"$158,820",2016
,Ufomba Kamalu,DE,HOU,"$158,820",2016
,Tyrell Adams,LB,OAK,"$158,820",2016
1897.0,Jason Trusnik,DE,NOR,"$156,176",2016
1898.0,Marcus Ball,S,2TM,"$154,411",2016
,Eric Pinkins,FS,NYG,"$154,411",2016
,Dezmin Lewis,WR,BUF,"$154,411",2016
1901.0,Myles Jack,OLB,JAX,"$151,716",2016
1902.0,Nick Williams,WR,ATL,"$141,176",2016
,Sean Porter,OLB,JAX,"$141,176",2016
,Justin Staples,DL,TEN,"$141,176",2016
,Malliciah Goodman,DE,2TM,"$141,176",2016
1906.0,T.J. Yates,QB,MIA,"$134,117",2016
1907.0,Rashawn Scott,WR,MIA,"$132,350",2016
,Kalif Raymond,WR,DEN,"$132,350",2016
,Shane Wynn,WR,JAX,"$132,350",2016
,Branden Jackson,DE,OAK,"$132,350",2016
,Kalan Reed,CB,TEN,"$132,350",2016
,Daniel Braverman,WR,CHI,"$132,350",2016
1913.0,Denzel Rice,DB,HOU,"$123,528",2016
,Donteea Dye,WR,TAM,"$123,528",2016
1915.0,Nick Moody,OLB,WAS,"$119,117",2016
,David Arkin,OL,LAR,"$119,117",2016
1917.0,Ifeanyi Momah,WR,ARI,"$117,300",2016
1918.0,Brandon Wilds,RB,NYJ,"$105,880",2016
,Luke Rhodes,LB,IND,"$105,880",2016
,Doug Middleton,S,NYJ,"$105,880",2016
,Bronson Hill,RB,JAX,"$105,880",2016
,Quentin Gause,LB,DEN,"$105,880",2016
,Freddie Bishop,DE,NYJ,"$105,880",2016
,Anthony Fabiano,OL,CLE,"$105,880",2016
1925.0,Shamiel Gary,SS,BUF,"$92,646",2016
,Deiontrez Mount,OLB,IND,"$92,646",2016
,Mario Alford,WR,CLE,"$92,646",2016
,Ronald Martin,S,NYJ,"$92,646",2016
1929.0,Andrew Gardner,T,SFO,"$89,411",2016
1930.0,Mehdi Abdesmad,DE,TEN,"$79,410",2016
,Toby Johnson,DT,MIN,"$79,410",2016
,Alex Balducci,OL,SFO,"$79,410",2016
,Givens Price,T,ARI,"$79,410",2016
,Wendall Williams,WR,HOU,"$79,410",2016
,Byron Marshall,RB,PHI,"$79,410",2016
,Vontarrius Dora,LB,DEN,"$79,410",2016
,Demarcus Ayers,WR,PIT,"$79,410",2016
,Morgan Fox,DL,LAR,"$79,410",2016
,Craig Watts,G,NYJ,"$79,410",2016
1940.0,Trevor Reilly,OLB,MIA,"$70,588",2016
,Randell Johnson,OLB,NYJ,"$70,588",2016
1942.0,Akeem Davis,S,JAX,"$61,764",2016
,Paul Dawson,OLB,CIN,"$61,764",2016
,Tony Washington,WR,JAX,"$61,764",2016
,Alex Carter,CB,DET,"$61,764",2016
,Terrence Magee,RB,SEA,"$61,764",2016
,Isaiah Johnson,DB,LAR,"$61,764",2016
1948.0,D.J. Tialavea,TE,ATL,"$52,940",2016
,J.D. McKissic,WR,SEA,"$52,940",2016
,Marcus Rush,LB,JAX,"$52,940",2016
,Bralon Addison,RB,CHI,"$52,940",2016
,Wynton McManis,LB,SFO,"$52,940",2016
,Aaron Green,RB,LAR,"$52,940",2016
,Paul McRoberts,WR,LAR,"$52,940",2016
,Henry Krieger-Coble,TE,DEN,"$52,940",2016
,Trevon Hartfield,DB,ARI,"$52,940",2016
,Brennen Beyer,LB,BAL,"$52,940",2016
,Johnny Maxey,DE,PIT,"$52,940",2016
,Prince Charles Iworah,CB,SFO,"$52,940",2016
,Harlan Miller,CB,ARI,"$52,940",2016
,Trey Caldwell,DB,CLE,"$52,940",2016
,DeAndre Smelter,WR,SFO,"$52,940",2016
1963.0,Crezdon Butler,DB,DET,"$44,705",2016
1964.0,Joe Banyard,RB,JAX,"$39,706",2016
1965.0,Brian Dixon,CB,NOR,"$35,294",2016
1966.0,Zach Moore,DE,DAL,"$30,882",2016
,Josh Shirley,DE,CHI,"$30,882",2016
,Carlos Fields,LB,SDG,"$30,882",2016
,Larry Webster,DE,CAR,"$30,882",2016
1970.0,Brandon Burks,RB,NYJ,"$26,470",2016
,A.J. Hendy,S,MIA,"$26,470",2016
,Bryson Keeton,CB,NYJ,"$26,470",2016
,Travell Dixon,S,CAR,"$26,470",2016
,Isaac Fruechte,WR,MIN,"$26,470",2016
,Taveze Calhoun,DB,NOR,"$26,470",2016
,Kasen Williams,WR,SEA,"$26,470",2016
,Taurean Nixon,DB,DEN,"$26,470",2016
