Rk,Player,Pos,Tm,Cap Hit
,Neiko Thorpe,DB,SEA,"$675,000"
,Caleb Sturgis,K,PHI,"$675,000"
,Matt Tobin,T,PHI,"$675,000"
,Ryan Davis,DE,DAL,"$675,000"
,Chris Banjo,S,2TM,"$675,000"
,Jonathan Cooper,OG,CLE,"$675,000"
,Aldrick Robinson,WR,ATL,"$675,000"
,Josh Martin,LB,NYJ,"$675,000"
,LaRoy Reynolds,LB,ATL,"$675,000"
,Nathan Stupar,OLB,NOR,"$675,000"
,Terence Garvin,LB,WAS,"$675,000"
,Antonio Allen,SS,NYJ,"$675,000"
,Duke Ihenacho,S,WAS,"$675,000"
,Brice Butler,WR,DAL,"$675,000"
,Patrick Omameh,G,JAX,"$675,000"
,MarQueis Gray,TE,MIA,"$675,000"
,Ray-Ray Armstrong,LB,SFO,"$675,000"
,Isaiah Pead,RB,MIA,"$675,000"
,Devon Still,DT,HOU,"$675,000"
,Chris Thompson,RB,WAS,"$675,000"
,Oday Aboushi,OT,HOU,"$675,000"
,Quinton Dial,DE,SFO,"$675,000"
,Nate Palmer,LB,TEN,"$675,000"
,Bacarri Rambo,FS,MIA,"$675,000"
,Greg Scruggs,DE,CHI,"$675,000"
,Taylor Boggs,C,ARI,"$675,000"
,Damontre Moore,DE,SEA,"$675,000"
,Chris Jones,DT,2TM,"$675,000"
,Jordan Poyer,CB,CLE,"$675,000"
,Leon McFadden,CB,DAL,"$675,000"
,Julian Stanford,LB,NYJ,"$675,000"
,Quinton Patton,WR,SFO,"$675,000"
,Brandon Williams,TE,SEA,"$675,000"
,Jordan Hill,DT,JAX,"$675,000"
1091.0,Carl Nassib,DE,CLE,"$672,438"
1092.0,Tony Hills,T,NOR,"$670,588"
,Dexter McCluster,WR,SDG,"$670,588"
,Ronnie Hillman,RB,2TM,"$670,588"
1095.0,Eric Kendricks,ILB,MIN,"$669,360"
1096.0,Angelo Blackson,DT,TEN,"$667,903"
1097.0,Daryl Williams,OT,CAR,"$664,280"
1098.0,Yannick Ngakoue,OLB,JAX,"$664,044"
1099.0,Jaquiski Tartt,SS,SFO,"$663,955"
1100.0,Jeremy Langford,RB,CHI,"$660,906"
1101.0,Justin Hardy,WR,ATL,"$660,205"
1102.0,Jalston Fowler,FB,TEN,"$659,429"
1103.0,Clayton Geathers,SS,IND,"$658,482"
1104.0,Eric Rowe,CB,NWE,"$656,811"
1105.0,Jonathan Bullard,DE,CHI,"$656,630"
1106.0,Kenyan Drake,RB,MIA,"$655,315"
1107.0,Carlos Hyde,RB,SFO,"$654,698"
1108.0,KeiVarae Russell,CB,CIN,"$653,282"
1109.0,Ibraheim Campbell,SS,CLE,"$653,002"
1110.0,Telvin Smith,ILB,JAX,"$652,763"
1111.0,Charles Sims,RB,TAM,"$650,000"
1112.0,Bene Benwikere,CB,CAR,"$649,750"
1113.0,Avery Williamson,ILB,TEN,"$648,613"
1114.0,Josh Shaw,CB,CIN,"$648,431"
1115.0,Shilique Calhoun,DE,OAK,"$647,533"
1116.0,Shon Coleman,OT,CLE,"$646,884"
1117.0,Corey Linsley,C,GNB,"$646,250"
1118.0,Daryl Worley,CB,CAR,"$645,921"
1119.0,Za'Darius Smith,DE,BAL,"$645,788"
1120.0,A.J. McCarron,QB,CIN,"$645,413"
1121.0,Ryan Carrethers,DT,SDG,"$644,633"
1122.0,Austin Hooper,TE,ATL,"$643,357"
1123.0,Jon Feliciano,OG,OAK,"$640,163"
1124.0,Jake Ryan,OLB,GNB,"$639,169"
1125.0,Adolphus Washington,DT,BUF,"$638,574"
1126.0,John Urschel,OG,BAL,"$636,140"
1127.0,B.W. Webb,CB,NOR,"$635,294"
1128.0,Marcus Martin,C,SFO,"$635,000"
1129.0,Zach Fulton,OG,KAN,"$634,555"
1130.0,Laurent Duvernay-Tardif,OT,KAN,"$633,575"
1131.0,Le'Raven Clark,OT,IND,"$633,433"
1132.0,Alfred Blue,RB,HOU,"$629,483"
1133.0,Braxton Miller,WR,HOU,"$627,275"
1134.0,Pat O'Donnell,P,CHI,"$626,327"
1135.0,Kyle Love,DT,CAR,"$625,882"
,Aaron Brewer,LS,ARI,"$625,882"
,Joique Bell,RB,2TM,"$625,882"
,C.J. Wilson,DE,CHI,"$625,882"
,Jeremy Ross,WR,2TM,"$625,882"
1140.0,Leonte Carroo,WR,MIA,"$625,097"
1141.0,Tom Compton,T,ATL,"$625,000"
,Greg Salas,WR,BUF,"$625,000"
1143.0,Jake Long,T,MIN,"$624,705"
1144.0,Nick Vigil,ILB,CIN,"$623,907"
1145.0,Luke Bowanko,C,JAX,"$623,513"
1146.0,Kyler Fackrell,OLB,GNB,"$623,512"
1147.0,Javon Hargrave,DT,PIT,"$623,314"
1148.0,Daniel McCullers,DT,PIT,"$619,670"
,Marquis Flowers,OLB,CIN,"$619,670"
,Jay Prosch,FB,HOU,"$619,670"
1151.0,Kareem Martin,DE,ARI,"$618,000"
1152.0,Andre Hal,CB,HOU,"$617,281"
1153.0,Michael Campanaro,WR,BAL,"$616,875"
1154.0,TJ Carrie,CB,OAK,"$616,741"
1155.0,Cody Kessler,QB,CLE,"$616,197"
1156.0,Rob Havenstein,OT,LAR,"$615,455"
1157.0,Terrence Brooks,FS,PHI,"$615,000"
,Travis Swanson,C,DET,"$615,000"
,Josh Huff,WR,2TM,"$615,000"
1160.0,Terrence Fede,DE,MIA,"$613,988"
1161.0,Markus Golden,OLB,ARI,"$613,106"
1162.0,Jeff Janis,WR,GNB,"$612,848"
1163.0,James Wright,WR,CIN,"$612,456"
1164.0,Corey Nelson,OLB,DEN,"$612,150"
1165.0,John Brown,WR,ARI,"$612,000"
1166.0,Charles Leno,OG,CHI,"$611,628"
1167.0,Max Garcia,C,DEN,"$611,423"
1168.0,Justin Simmons,FS,DEN,"$611,355"
1169.0,Jerick McKinnon,RB,MIN,"$610,000"
1170.0,Joe Schobert,OLB,CLE,"$608,489"
1171.0,Ali Marpet,C,TAM,"$606,527"
1172.0,Jay Bromley,DT,NYG,"$605,000"
,Corey Brown,WR,CAR,"$605,000"
1174.0,Connor Cook,QB,OAK,"$604,972"
1175.0,Frank Clark,DE,SEA,"$604,647"
1176.0,Andrew Norwell,G,CAR,"$604,000"
1177.0,Jordan Richards,SS,NWE,"$603,707"
1178.0,Joshua Perry,OLB,SDG,"$603,521"
1179.0,Albert Wilson,WR,KAN,"$603,334"
,Isaiah Crowell,RB,CLE,"$603,334"
1181.0,James Hurst,OT,BAL,"$603,000"
1182.0,Jonotthan Harrison,C,IND,"$602,500"
1183.0,Christian Jones,ILB,CHI,"$602,334"
1184.0,Sheldon Day,DT,JAX,"$602,102"
1185.0,Zach Kerr,NT,IND,"$602,000"
1186.0,Damien Williams,RB,MIA,"$601,668"
,Tyler Shatley,OG,JAX,"$601,668"
,Jayrone Elliott,LB,GNB,"$601,668"
1189.0,Tavon Young,CB,BAL,"$601,282"
1190.0,Zach Orr,LB,BAL,"$601,000"
1191.0,Parker Ehinger,OG,KAN,"$600,727"
1192.0,Cairo Santos,K,KAN,"$600,667"
1193.0,Chandler Catanzaro,K,ARI,"$600,000"
,Brandon Spikes,LB,BUF,"$600,000"
,Darren Fells,TE,ARI,"$600,000"
,Mike Adams,OT,CHI,"$600,000"
,Kenneth Acker,CB,KAN,"$600,000"
,Josh Mauro,DE,ARI,"$600,000"
,Nat Berhe,SS,NYG,"$600,000"
,Ramon Humber,LB,BUF,"$600,000"
,Ross Cockrell,CB,PIT,"$600,000"
,Orleans Darkwa,RB,NYG,"$600,000"
,Dewey McDonald,S,SEA,"$600,000"
,Ed Stinson,DE,ARI,"$600,000"
,Chris Hubbard,G,PIT,"$600,000"
,Daniel Sorensen,S,KAN,"$600,000"
,Marqueston Huff,FS,BAL,"$600,000"
,Dontrelle Inman,WR,SDG,"$600,000"
,Nicholas Williams,DT,2TM,"$600,000"
,Marcus Burley,CB,CLE,"$600,000"
,Devon Kennard,OLB,NYG,"$600,000"
,Taylor Gabriel,WR,ATL,"$600,000"
,Pierre Desir,CB,SDG,"$600,000"
,Caraun Reid,DT,SDG,"$600,000"
,Andre Williams,RB,SDG,"$600,000"
,Brock Coyle,LB,SEA,"$600,000"
,Adrian Phillips,DB,SDG,"$600,000"
,Garry Gilliam,T,SEA,"$600,000"
,Fitzgerald Toussaint,RB,PIT,"$600,000"
,Kenny Wiggins,T,SDG,"$600,000"
,Brad Wing,P,NYG,"$600,000"
,Cassius Marsh,DE,SEA,"$600,000"
,Kerry Wynn,DE,NYG,"$600,000"
,Marc Mariani,WR,TEN,"$600,000"
,Connor Barth,K,CHI,"$600,000"
,Kevin Pierre-Louis,OLB,SEA,"$600,000"
,Cameron Brate,TE,TAM,"$600,000"
,Arrelious Benn,WR,JAX,"$600,000"
,Andrew DePaola,LS,TAM,"$600,000"
,Chykie Brown,DB,CIN,"$600,000"
,Mike Evans,WR,TAM,"$600,000"
,Steven Terrell,DB,SEA,"$600,000"
,Adarius Glanton,LB,TAM,"$600,000"
,Kevin Pamphile,OT,TAM,"$600,000"
,T.J. Johnson,C,CIN,"$600,000"
,Brenton Bersin,WR,CAR,"$600,000"
,Jacquies Smith,DE,TAM,"$600,000"
,Charles Johnson,WR,MIN,"$600,000"
,Chris Smith,DE,JAX,"$600,000"
,Peyton Thompson,CB,JAX,"$600,000"
,Todd Davis,LB,DEN,"$600,000"
,Jeremiah Sirles,OT,MIN,"$600,000"
,Shiloh Keo,DB,2TM,"$600,000"
,Shamar Stephen,DT,MIN,"$600,000"
,Adam Thielen,WR,MIN,"$600,000"
,Brandon McManus,K,DEN,"$600,000"
,Scott Simonson,TE,CAR,"$600,000"
,Maurice Alexander,SS,LAR,"$600,000"
,Nevin Lawson,CB,DET,"$600,000"
,Cornelius Lucas,T,DET,"$600,000"
,Beau Allen,DT,PHI,"$600,000"
,Juwan Thompson,RB,DEN,"$600,000"
,Kenjon Barner,RB,PHI,"$600,000"
,E.J. Gaines,CB,LAR,"$600,000"
,Trey Burton,TE,PHI,"$600,000"
,Marcus Roberson,CB,BUF,"$600,000"
,Taylor Hart,DE,SFO,"$600,000"
,Brandon Tate,WR,BUF,"$600,000"
,Malcolm Butler,CB,NWE,"$600,000"
,Denico Autry,DE,OAK,"$600,000"
,Antonio Andrews,RB,TEN,"$600,000"
,Demetrius Rhaney,C,LAR,"$600,000"
,Marcus Williams,CB,NYJ,"$600,000"
,Cameron Fleming,OT,NWE,"$600,000"
,Ethan Westbrooks,DE,LAR,"$600,000"
,Steven Means,DE,PHI,"$600,000"
,Jaylen Watkins,CB,PHI,"$600,000"
,Wesley Johnson,OT,NYJ,"$600,000"
,Ryan Jensen,T,BAL,"$600,000"
,James White,RB,NWE,"$600,000"
,Brett Goode,LB,GNB,"$600,000"
,Robert Turbin,RB,IND,"$600,000"
,Dakota Dozier,OT,NYJ,"$600,000"
,Bashaud Breeland,CB,WAS,"$600,000"
,Mike Gillislee,RB,BUF,"$600,000"
,William Compton,LB,WAS,"$600,000"
,Mike Catapano,DE,NYJ,"$600,000"
,Ryan Groy,OG,BUF,"$600,000"
,Justin Perillo,TE,GNB,"$600,000"
,Ryan Grant,WR,WAS,"$600,000"
,Jordan Todman,RB,IND,"$600,000"
,Dustin Hopkins,K,WAS,"$600,000"
,Jonathan Meeks,S,BUF,"$600,000"
,Terrance West,RB,BAL,"$600,000"
,Steven Johnson,LB,PIT,"$600,000"
,Walt Powell,WR,BUF,"$600,000"
,Phillip Supernaw,TE,TEN,"$600,000"
,Spencer Long,OG,WAS,"$600,000"
,Dekoda Watson,LB,DEN,"$600,000"
,Colton Schmidt,P,BUF,"$600,000"
,Ty Nsekhe,T,WAS,"$600,000"
,David Johnson,TE,PIT,"$600,000"
,Josh Bellamy,WR,CHI,"$600,000"
,Ricardo Mathews,DT,PIT,"$600,000"
,Robert Nelson,FS,HOU,"$600,000"
,Jerel Worthy,DT,BUF,"$600,000"
,Demontre Hurst,CB,CHI,"$600,000"
,Tress Way,P,WAS,"$600,000"
,Leger Douzable,DT,BUF,"$600,000"
,Marcus Cromartie,CB,SFO,"$600,000"
,Chris Davis,CB,SFO,"$600,000"
,Anthony Hitchens,OLB,DAL,"$600,000"
,Dominique Easley,DT,LAR,"$600,000"
,Max Bullough,ILB,HOU,"$600,000"
,Orson Charles,TE,DET,"$600,000"
,Brandon Bostick,TE,NYJ,"$600,000"
,Dontae Johnson,FS,SFO,"$600,000"
,Lorenzo Alexander,DT,BUF,"$600,000"
,Tavarres King,WR,NYG,"$600,000"
,Charles James,CB,2TM,"$600,000"
,Darrion Weems,T,DEN,"$600,000"
,Keith Reaser,CB,SFO,"$600,000"
,Daryl Richardson,RB,PIT,"$600,000"
,Keith Smith,LB,DAL,"$600,000"
,John Phillips,TE,2TM,"$600,000"
,Andrew Tiller,G,SFO,"$600,000"
,Zaviar Gooden,OLB,2TM,"$600,000"
,Ben Garland,DL,ATL,"$600,000"
,Billy Winn,DT,DEN,"$600,000"
,Kasim Edebali,OLB,NOR,"$600,000"
1321.0,Eric Murray,CB,KAN,"$599,950"
1322.0,Chris Moore,WR,BAL,"$599,090"
1323.0,Griff Whalen,WR,SDG,"$595,590"
1324.0,Nick Kwiatkoski,ILB,CHI,"$593,780"
1325.0,Ricardo Louis,WR,CLE,"$591,962"
1326.0,De'Vondre Campbell,OLB,ATL,"$591,382"
1327.0,Hassan Ridgeway,DT,IND,"$590,055"
1328.0,Grady Jarrett,DT,ATL,"$586,963"
1329.0,Tyler Ervin,RB,HOU,"$586,892"
1330.0,Rashad Greene,WR,JAX,"$585,953"
1331.0,Ben Heeney,ILB,OAK,"$585,681"
1332.0,Adrian Amos,FS,CHI,"$583,070"
1333.0,Sean Mannion,QB,LAR,"$582,285"
1334.0,Bobby McCain,CB,MIA,"$582,072"
1335.0,Deon Bush,FS,CHI,"$581,554"
1336.0,Perry Riley,LB,OAK,"$581,176"
1337.0,Brett Hundley,QB,GNB,"$580,908"
1338.0,Jay Ajayi,RB,MIA,"$580,203"
1339.0,David Parry,NT,IND,"$580,002"
1340.0,Tyler Lockett,WR,SEA,"$580,000"
1341.0,Antonio Morrison,ILB,IND,"$579,976"
1342.0,Kyle Emanuel,OLB,SDG,"$579,643"
1343.0,Demarcus Robinson,WR,KAN,"$579,293"
1344.0,Tony Lippett,WR,MIA,"$578,691"
1345.0,C.J. Uzomah,TE,CIN,"$578,190"
1346.0,Deiondre' Hall,CB,CHI,"$577,722"
1347.0,Jesse James,TE,PIT,"$577,228"
1348.0,Jamon Brown,OT,LAR,"$575,575"
1349.0,D.J. Alexander,OLB,KAN,"$575,563"
,James O'Shaughnessy,TE,KAN,"$575,563"
1351.0,Derrick Kindred,SS,CLE,"$574,839"
1352.0,Lorenzo Doss,CB,DEN,"$574,303"
1353.0,Ameer Abdullah,RB,DET,"$573,915"
1354.0,Alex Lewis,OT,BAL,"$572,974"
1355.0,Aaron Colvin,CB,JAX,"$572,111"
1356.0,Cameron Artis-Payne,RB,CAR,"$566,563"
,David Mayo,ILB,CAR,"$566,563"
,Keith Mumphery,WR,HOU,"$566,563"
1359.0,Damion Square,DE,SDG,"$566,176"
1360.0,Gabe Ikard,C,BUF,"$564,705"
,Jordan Devey,T,KAN,"$564,705"
1362.0,Rakeem Nunez-Roches,DT,KAN,"$556,621"
1363.0,Ryan Quigley,P,ARI,"$555,884"
1364.0,Joplo Bartu,LB,ARI,"$555,882"
1365.0,Darius Philon,DT,SDG,"$555,146"
1366.0,Malcolm Johnson,FB,CLE,"$554,862"
1367.0,Derron Smith,FS,CIN,"$554,658"
1368.0,Leterrius Walton,DT,PIT,"$554,232"
1369.0,Darius Kilgo,DT,DEN,"$552,889"
1370.0,Aaron Ripkowski,FB,GNB,"$551,599"
1371.0,P.J. Williams,CB,NOR,"$550,000"
1372.0,Christian Covington,DT,HOU,"$547,622"
1373.0,Kenneth Dixon,RB,BAL,"$545,848"
,Devontae Booker,RB,DEN,"$545,848"
,Cardale Jones,QB,BUF,"$545,848"
,Seth Devalve,TE,CLE,"$545,848"
,Dean Lowry,DE,GNB,"$545,848"
,Blake Martinez,ILB,GNB,"$545,848"
1379.0,Jordan Hicks,OLB,PHI,"$543,000"
,Lorenzo Mauldin,OLB,NYJ,"$543,000"
1381.0,Chaz Green,OT,DAL,"$540,375"
1382.0,Eli Harold,OLB,SFO,"$540,000"
1383.0,Dexter McDonald,CB,OAK,"$539,212"
1384.0,Matt Jones,RB,WAS,"$539,000"
1385.0,Chris Scott,T,CAR,"$538,823"
1386.0,Denzell Goode,OT,IND,"$538,196"
1387.0,Trevor Siemian,QB,DEN,"$538,195"
1388.0,Chimdi Chekwa,DB,MIA,"$536,470"
,Sam Young,T,MIA,"$536,470"
1390.0,Danielle Hunter,DE,MIN,"$536,000"
1391.0,Armonty Bryant,DE,DET,"$532,551"
1392.0,Dean Marlowe,S,CAR,"$530,000"
1393.0,Matt Barkley,QB,CHI,"$529,411"
,Devin Street,WR,IND,"$529,411"
1395.0,Asante Cleveland,TE,SDG,"$529,410"
1396.0,Tenny Palepoi,DT,SDG,"$529,168"
1397.0,Cody Riggs,CB,TEN,"$527,333"
1398.0,Quinton Spain,OG,TEN,"$527,000"
,Cameron Meredith,WR,CHI,"$527,000"
,Greg Mancz,C,HOU,"$527,000"
1401.0,La'el Collins,OT,DAL,"$526,750"
1402.0,Nick Dzubnar,LB,SDG,"$526,666"
,Josh Lambo,K,SDG,"$526,666"
,Corey Grant,RB,JAX,"$526,666"
,Ladarius Gunter,CB,GNB,"$526,666"
1406.0,Kendall Lamm,T,HOU,"$525,666"
1407.0,Terron Ward,RB,ATL,"$525,333"
,Matt Darr,P,MIA,"$525,333"
,Neville Hewitt,LB,MIA,"$525,333"
1410.0,Alani Fua,OLB,ARI,"$525,000"
,Rodney Gunter,DT,ARI,"$525,000"
,Robenson Therezie,SS,ATL,"$525,000"
,Marcus Murphy,RB,NOR,"$525,000"
,Willie Snead,WR,NOR,"$525,000"
,David Johnson,RB,ARI,"$525,000"
,Jordan Berry,P,PIT,"$525,000"
,Chris Boswell,K,PIT,"$525,000"
,Jake Schum,P,GNB,"$525,000"
,Anthony Chickillo,DE,PIT,"$525,000"
,JJ Nelson,WR,ARI,"$525,000"
,L.J. Fort,LB,PIT,"$525,000"
,Tyreek Burwell,T,SDG,"$525,000"
,Bobby Hart,OG,NYG,"$525,000"
,George Atkinson,RB,CLE,"$525,000"
,Xavier Williams,DT,ARI,"$525,000"
,Roosevelt Nix,LB,PIT,"$525,000"
,Ramik Wilson,ILB,KAN,"$525,000"
,James Winchester,LS,KAN,"$525,000"
,Sean McGrath,TE,SDG,"$525,000"
,Owamagbe Odighizuwa,DE,NYG,"$525,000"
,Thurston Armbrister,LB,DET,"$525,000"
,Quan Bray,WR,IND,"$525,000"
,Mark Glowinski,OG,SEA,"$525,000"
,Alejandro Villanueva,OL,PIT,"$525,000"
,Will Tye,TE,NYG,"$525,000"
,Jude Adjei-Barimah,CB,TAM,"$525,000"
,Tyrell Williams,WR,SDG,"$525,000"
,Kwon Alexander,OLB,TAM,"$525,000"
,Thomas Rawls,RB,SEA,"$525,000"
,T.Y. McGill,DT,IND,"$525,000"
,Adam Humphries,WR,TAM,"$525,000"
,Howard Jones,LB,TAM,"$525,000"
,Josh Keyes,LB,2TM,"$525,000"
,T.J. Clemmings,OT,MIN,"$525,000"
,Stefon Diggs,WR,MIN,"$525,000"
,Nick Easton,C,MIN,"$525,000"
,Jason Myers,K,JAX,"$525,000"
,Hayes Pullard,ILB,JAX,"$525,000"
,Anthony Harris,DB,MIN,"$525,000"
,Anthony Johnson,DL,NWE,"$525,000"
,Ryan Delaire,DE,CAR,"$525,000"
,Neal Sterling,WR,JAX,"$525,000"
,Jameis Winston,QB,TAM,"$525,000"
,Zac Kerin,C,MIN,"$525,000"
,Shaquil Barrett,OLB,DEN,"$525,000"
,MyCole Pruitt,TE,2TM,"$525,000"
,James Ferentz,C,DEN,"$525,000"
,Edmond Robinson,OLB,MIN,"$525,000"
,Bennie Fowler,WR,DEN,"$525,000"
,Michael Burton,FB,DET,"$525,000"
,Brandon Copeland,LB,DET,"$525,000"
,Quandre Diggs,CB,DET,"$525,000"
,Matt Paradis,C,DEN,"$525,000"
,Josh Andrews,G,PHI,"$525,000"
,Corey Robinson,OT,DET,"$525,000"
,Andrew Donnal,OT,LAR,"$525,000"
,Bryce Hager,ILB,LAR,"$525,000"
,Khyri Thornton,DT,DET,"$525,000"
,Troy Hill,CB,LAR,"$525,000"
,David Andrews,C,NWE,"$525,000"
,Zach Zenner,RB,DET,"$525,000"
,Matt Longacre,DE,LAR,"$525,000"
,Bradley Marquez,WR,LAR,"$525,000"
,Khari Lee,TE,DET,"$525,000"
,Joe Cardona,LS,NWE,"$525,000"
,Justin Coleman,CB,NWE,"$525,000"
,Leonard Williams,DT,NYJ,"$525,000"
,Trey Flowers,DE,NWE,"$525,000"
,Chris Harper,WR,SFO,"$525,000"
,Cody Wichmann,OG,LAR,"$525,000"
,Geneo Grissom,OLB,NWE,"$525,000"
,Gabe Wright,DT,CLE,"$525,000"
,Javorius Allen,RB,BAL,"$525,000"
,Brent Qvale,T,NYJ,"$525,000"
,Brandon King,DB,NWE,"$525,000"
,Jared Abbrederis,WR,GNB,"$525,000"
,Bryce Petty,QB,NYJ,"$525,000"
,Shaq Mason,C,NWE,"$525,000"
,Rontez Miles,FS,NYJ,"$525,000"
,Dexter McDougle,CB,NYJ,"$525,000"
,Seth Roberts,WR,OAK,"$525,000"
,Houston Bates,OLB,WAS,"$525,000"
,Quincy Enunwa,WR,NYJ,"$525,000"
,Sheldon Price,CB,BAL,"$525,000"
,Jamison Crowder,WR,WAS,"$525,000"
,Quinton Dunbar,WR,WAS,"$525,000"
,Deshazor Everett,CB,WAS,"$525,000"
,Tre McBride,WR,TEN,"$525,000"
,Nick O'Leary,TE,BUF,"$525,000"
,Arie Kouandjio,OG,WAS,"$525,000"
,Joe Thomas,LB,GNB,"$525,000"
,Jonathan Anderson,LB,CHI,"$525,000"
,Bryce Callahan,CB,CHI,"$525,000"
,Dashaun Phillips,CB,WAS,"$525,000"
,Kapri Bibbs,RB,DEN,"$525,000"
,Nick Marshall,CB,NYJ,"$525,000"
,Rashad Ross,WR,WAS,"$525,000"
,Carl Bradford,OLB,2TM,"$525,000"
,Leon Orr,DT,MIA,"$525,000"
,Blake Bell,TE,SFO,"$525,000"
,Brandon Scherff,OT,WAS,"$525,000"
,Jacoby Glenn,DB,CHI,"$525,000"
,Trenton Brown,OT,SFO,"$525,000"
,Harold Jones-Quartey,DB,CHI,"$525,000"
,Patrick Murray,K,CLE,"$525,000"
,Ed Reynolds,FS,CLE,"$525,000"
,Mike Davis,RB,SFO,"$525,000"
,David Irving,DE,DAL,"$525,000"
,Charley Hughlett,LS,CLE,"$525,000"
,Patrick Scales,LS,CHI,"$525,000"
,C.B. Bryant,FS,ARI,"$525,000"
,Anthony Steen,OG,MIA,"$525,000"
,Jamie Meder,DT,CLE,"$525,000"
,Mark Nzeocha,OLB,DAL,"$525,000"
,Isaiah Burse,WR,SDG,"$525,000"
,Akeem Hunt,RB,HOU,"$525,000"
,Rod Smith,RB,DAL,"$525,000"
,Donald Hawkins,G,CAR,"$525,000"
,Deon Simon,NT,NYJ,"$525,000"
,Geoff Swaim,TE,DAL,"$525,000"
,Lucky Whitehead,WR,DAL,"$525,000"
,Anthony Johnson,DT,2TM,"$525,000"
,Geremy Davis,WR,SDG,"$525,000"
,Bradley Pinion,P,SFO,"$525,000"
,Josh Walker,G,HOU,"$525,000"
,Mike Purcell,DT,SFO,"$525,000"
,Ricardo Allen,CB,ATL,"$525,000"
,Damien Wilson,ILB,DAL,"$525,000"
,Ryan Russell,DE,TAM,"$525,000"
,Andrew Franks,K,MIA,"$525,000"
,Delvin Breaux,CB,NOR,"$525,000"
,Mike Hull,LB,MIA,"$525,000"
,Brian Peters,LB,HOU,"$525,000"
,Brandon Coleman,WR,NOR,"$525,000"
,Jeremiah Poutasi,OT,JAX,"$525,000"
,Tyeler Davison,DT,NOR,"$525,000"
,Obum Gwacham,DE,NOR,"$525,000"
1548.0,Jalen Collins,CB,ATL,"$521,315"
1549.0,Tajae Sharpe,WR,TEN,"$518,721"
1550.0,DeAndre Washington,RB,OAK,"$517,298"
1551.0,Steve Williams,CB,2TM,"$516,178"
,Dominique Jones,TE,MIA,"$516,178"
1553.0,Josh Evans,FS,WAS,"$516,176"
1554.0,Matt Judon,DE,BAL,"$513,934"
1555.0,Jordan Howard,RB,CHI,"$512,005"
1556.0,Jordan Payton,WR,CLE,"$511,000"
1557.0,Joe Haeg,OT,IND,"$510,602"
1558.0,Jonathan Williams,RB,BUF,"$510,228"
1559.0,LeShaun Sims,CB,TEN,"$509,546"
1560.0,K.J. Dillon,S,HOU,"$508,734"
1561.0,Trevor Davis,WR,GNB,"$506,794"
1562.0,D.J. Reader,DT,HOU,"$503,845"
1563.0,Spencer Drango,OG,CLE,"$501,912"
1564.0,Tyreek Hill,WR,KAN,"$497,500"
1565.0,Rashard Higgins,WR,CLE,"$496,096"
,Jatavis Brown,OLB,SDG,"$496,096"
1567.0,Korey Toomer,ILB,SDG,"$494,117"
1568.0,Michael Ola,T,BUF,"$494,116"
1569.0,Antone Smith,RB,TAM,"$491,176"
1570.0,Andy Janovich,FB,DEN,"$491,077"
1571.0,D.J. White,CB,KAN,"$489,253"
1572.0,Drew Kaser,P,SDG,"$488,456"
1573.0,DeAndre Houston-Carson,FS,CHI,"$485,235"
1574.0,Jakeem Grant,WR,MIA,"$485,095"
1575.0,Sebastian Tretola,OG,TEN,"$483,185"
1576.0,Cory James,OLB,OAK,"$483,119"
1577.0,Derek Watt,FB,SDG,"$482,420"
1578.0,Cody Core,WR,CIN,"$481,983"
1579.0,Kyle Murphy,OT,GNB,"$481,535"
1580.0,Dadi Nicolas,DE,KAN,"$480,803"
1581.0,Jordan Lucas,SS,MIA,"$479,990"
1582.0,Randall Telfer,TE,CLE,"$479,384"
1583.0,Demetri Goodson,CB,GNB,"$478,543"
1584.0,Maurice Canady,CB,BAL,"$475,089"
,Will Parks,S,DEN,"$475,089"
,Kevon Seymour,CB,BUF,"$475,089"
1587.0,Seantrel Henderson,OT,BUF,"$471,543"
1588.0,Riley Dixon,P,DEN,"$470,002"
1589.0,Chris Reed,G,JAX,"$470,000"
1590.0,Vadal Alexander,OG,OAK,"$469,211"
1591.0,Clayton Fejedelem,FS,CIN,"$465,887"
1592.0,Tyler Matakevich,ILB,PIT,"$465,762"
1593.0,Austin Blythe,C,IND,"$465,497"
1594.0,Randy Gregory,DE,DAL,"$465,252"
1595.0,Cody Parkey,K,CLE,"$463,235"
,Shayne Skov,ILB,SFO,"$463,235"
1597.0,Freddie Martino,WR,TAM,"$463,230"
1598.0,Mike Pennel,DT,GNB,"$459,716"
1599.0,Brittan Golden,WR,ARI,"$458,823"
,Jordan Tripp,OLB,2TM,"$458,823"
,Brandon Dunn,DT,HOU,"$458,823"
,Aaron Lynch,DE,SFO,"$458,823"
1603.0,Kerwynn Williams,RB,ARI,"$458,822"
1604.0,Damiere Byrd,WR,CAR,"$458,000"
1605.0,Jeremy Cash,LB,CAR,"$456,666"
1606.0,Scooby Wright,ILB,ARI,"$456,175"
1607.0,Justin March-Lillard,LB,KAN,"$453,333"
,Josh Ferguson,RB,IND,"$453,333"
1609.0,Tracy Howard,DB,CLE,"$453,000"
1610.0,Eli Rogers,WR,PIT,"$451,666"
1611.0,Mike Jordan,DB,LAR,"$450,000"
,Matt Wile,K,2TM,"$450,000"
,Trovon Reed,CB,SDG,"$450,000"
,Taylor Decker,OT,DET,"$450,000"
,Josh Doctson,WR,WAS,"$450,000"
,Carson Wentz,QB,PHI,"$450,000"
